dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	37900	54288	37837	54213
1.0	241751	335750	107154	149614
1.0	220940	307010	13291	19161
1.0	74678	106282	74655	106254
1.0	69877	98538	7287	10863
1.0	114226	159470	114203	159444
1.0	111324	155448	111308	155432
0.9076923076923077	143398	200013	74211	105519
0.8974358974358975	112825	157480	25426	36287
1.0	56738	80950	56736	80948
1.0	56738	80950	56737	80949
1.0	84053	118933	83959	118837
1.0	225329	312584	225205	312430
1.0	190219	264164	46057	65762
1.0	84053	118933	83961	118839
1.0	98752	138014	32134	45758
0.9128205128205128	127963	178600	43659	62229
1.0	84053	118933	83964	118842
1.0	171595	239126	95930	133973
1.0	180972	251437	55405	78883
1.0	84053	118933	83960	118838
1.0	178371	248038	116344	162293
0.958974358974359	227985	315743	47534	67943
1.0	12883	18581	12864	18549
1.0	241639	335583	96559	134696
1.0	84053	118933	83969	118847
1.0	220952	307022	136323	190154
1.0	72656	103165	29642	42106
1.0	107333	150007	43143	61583
1.0	84053	118933	83965	118843
1.0	84053	118933	83967	118845
1.0	84053	118933	83968	118846
1.0	84053	118933	83972	118850
1.0	84053	118933	83973	118851
1.0	190528	264855	180053	250162
1.0	84053	118933	83971	118849
1.0	114831	160259	114764	160187
1.0	211581	293925	211569	293909
1.0	36990	53086	36985	53081
1.0	84053	118933	83985	118864
0.9230769230769231	127963	178600	28040	39920
1.0	231885	321530	231883	321527
1.0	151975	211839	37872	54251
1.0	107334	150008	27753	39589
1.0	94302	131834	94263	131795
1.0	231841	321347	86067	121571
1.0	149098	207881	12855	18537
1.0	118203	164829	118168	164790
1.0	146863	204675	141008	196787
1.0	124	124	104	104
1.0	13247	19089	13246	19088
0.8923076923076924	113286	158160	50328	71729
0.9333333333333333	200592	278846	131699	183804
1.0	207556	288122	207509	288072
1.0	69874	98533	59546	84708
0.8923076923076924	140778	196463	28040	39920
0.9846153846153847	155036	216059	155023	216046
1.0	143419	200038	143360	199973
1.0	82401	116913	82292	116803
1.0	220144	305924	220016	305796
1.0	205004	284562	167683	233632
1.0	56889	81123	56880	81114
0.9435897435897436	199821	277502	159452	222190
1.0	172799	240758	34628	49687
0.9230769230769231	248966	345576	27329	38695
1.0	209854	291307	116787	162939
1.0	207657	288243	207496	288058
1.0	248141	344445	14005	20177
1.0	57826	82252	57805	82231
1.0	163598	228092	163593	228087
1.0	57826	82252	57801	82227
0.9794871794871794	150088	209172	127955	178592
0.8923076923076924	83317	118020	83248	117951
1.0	178897	248607	178557	248257
1.0	32125	45749	32028	45649
1.0	28031	39911	28009	39874
0.9435897435897436	226653	314138	20653	29727
1.0	140018	195312	109097	152308
1.0	247740	343827	232706	322564
1.0	235739	327532	230235	318752
0.9333333333333333	66607	94224	12799	18480
0.9487179487179487	134482	187579	10644	15426
1.0	233646	323767	29395	41740
1.0	232832	322712	232811	322691
1.0	217510	302301	113413	158301
1.0	181242	251738	16272	23468
0.9179487179487179	187374	260274	161470	225043
1.0	112667	157142	65110	92281
1.0	190599	264928	180053	250162
1.0	114407	159673	32107	45731
0.9076923076923077	209467	290806	151437	211103
1.0	156368	218182	148336	206760
1.0	140033	195327	48025	68536
0.9435897435897436	63798	90456	63795	90453
1.0	143271	199858	112234	156628
0.9384615384615385	204313	283693	146367	204048
1.0	226247	313575	226125	313448
1.0	67829	95860	5696	8471
1.0	83405	118108	7721	11549
1.0	220032	305812	219953	305733
1.0	115623	161236	115598	161211
1.0	170355	237363	170290	237293
1.0	150224	209315	150198	209289
0.9076923076923077	212176	294841	181828	252529
1.0	229009	317133	148234	206518
1.0	241865	335864	136280	190088
0.9435897435897436	211457	293720	44135	62929
1.0	222087	308367	221442	307543
1.0	161479	225053	96586	134726
1.0	11995	17416	11969	17390
1.0	232550	322355	223366	310016
1.0	88502	124808	53482	75914
1.0	138881	193392	138865	193376
1.0	145865	203238	139249	193991
1.0	132952	185427	132863	185332
1.0	136283	190091	28435	40383
1.0	76245	108353	76178	108286
1.0	12523	18104	12484	18063
1.0	104711	146393	52163	74132
1.0	246861	342599	113413	158301
0.9128205128205128	127963	178600	43706	62276
0.9179487179487179	44674	63752	44585	63663
0.9435897435897436	36611	52545	36572	52506
0.8923076923076924	155109	216138	43131	61568
1.0	163710	228235	163672	228197
1.0	114407	159673	32021	45642
1.0	172591	240398	46022	65679
1.0	249469	346382	17694	25643
0.8923076923076924	224950	312052	205045	284604
1.0	40036	57082	40035	57081
1.0	217749	302694	161265	224838
1.0	122710	171225	104158	145669
1.0	226182	313508	225995	313315
1.0	104119	145616	104118	145615
1.0	224314	311310	217174	301960
1.0	46444	66550	3374	5038
1.0	248981	345666	104219	145820
1.0	207326	287869	165454	230549
1.0	235192	326508	59546	84708
1.0	142612	198794	142203	198382
1.0	226295	313623	226266	313594
1.0	72905	103793	72901	103789
1.0	137583	191851	50953	72457
1.0	240638	333936	46399	66410
1.0	163924	228478	91688	128693
0.9128205128205128	34912	49977	34867	49929
1.0	91962	129060	91857	128954
1.0	211304	293494	203145	282050
1.0	227288	314924	227088	314705
1.0	141408	197378	141407	197376
1.0	234352	325007	172603	240499
0.9025641025641026	144442	201471	127946	178583
1.0	89758	126315	89731	126288
1.0	183661	255371	171881	239525
0.8923076923076924	217464	302252	9497	13945
0.9487179487179487	67044	94992	67036	94983
1.0	89758	126315	89701	126258
0.9435897435897436	36611	52545	36530	52464
1.0	203335	282344	203327	282336
1.0	156376	218190	708	944
1.0	125290	174802	18455	26827
1.0	216067	300464	216003	300399
1.0	155135	216311	18440	26788
1.0	96399	134494	96390	134485
1.0	135575	189043	135535	188999
1.0	161918	225740	161897	225719
1.0	237450	329506	237441	329492
0.9076923076923077	7222	10713	7185	10675
1.0	205003	284561	18051	26282
1.0	84966	120257	84940	120231
1.0	167008	232776	92325	129461
1.0	217072	301858	50511	71914
0.9743589743589743	226937	314543	177987	247438
1.0	118074	164686	118044	164654
1.0	48636	69466	48631	69459
1.0	158606	221238	136115	189879
1.0	141435	197453	121034	168832
1.0	121651	169775	29862	42571
1.0	46039	65714	12856	18538
1.0	165765	230951	165693	230875
1.0	161530	225109	29376	41721
1.0	246857	342591	113401	158289
1.0	117299	163588	117199	163487
0.9641025641025641	79260	112676	79255	112671
0.958974358974359	200992	279327	80558	114441
1.0	34912	49977	34835	49897
1.0	131159	183070	36566	52500
1.0	224922	312020	104694	146376
1.0	222153	308434	222107	308387
1.0	125850	175488	125849	175487
1.0	27720	39555	12852	18534
1.0	216771	301503	216753	301485
1.0	54419	77333	54418	77332
1.0	125850	175488	125847	175485
1.0	125850	175488	125845	175483
1.0	101287	141658	35172	50267
1.0	104584	146265	47502	67911
1.0	165454	230549	145863	203235
1.0	172605	240511	161109	224657
1.0	77389	109777	77382	109769
1.0	214108	297517	214083	297490
1.0	107322	149987	42109	60205
0.9641025641025641	49431	70461	40398	57573
1.0	148356	206780	717	953
1.0	30253	43009	30248	43003
1.0	85302	120643	85271	120611
1.0	199775	277455	180190	250307
0.9846153846153847	112656	157107	77506	109920
1.0	165765	230951	165635	230752
1.0	125238	174684	3930	5830
1.0	204049	283261	204040	283250
1.0	109342	152560	109168	152381
1.0	204328	283727	204327	283726
1.0	50477	71880	7274	10829
1.0	208035	288796	190472	264760
1.0	38853	55535	38835	55517
0.9384615384615385	202485	281196	191592	266444
1.0	159262	221960	159155	221852
1.0	204982	284540	193403	268885
1.0	159262	221960	159174	221871
1.0	207508	288071	207302	287843
0.9435897435897436	161481	225055	153954	214541
0.9435897435897436	131778	183883	106592	148921
1.0	209518	290903	209490	290861
0.9435897435897436	221228	307305	199821	277502
1.0	32485	46205	32481	46201
0.9692307692307692	69249	97590	22567	32463
1.0	165092	230043	165088	230039
1.0	189476	263021	173430	241607
1.0	235068	326379	47538	67947
1.0	145745	203095	26652	37822
1.0	13666	19739	13660	19730
1.0	126598	176437	50507	71910
0.9333333333333333	40401	57576	9589	14045
1.0	226104	313426	226029	313350
1.0	178283	247891	49078	69971
1.0	174930	243690	174891	243649
1.0	161053	224597	69816	98412
0.8974358974358975	106819	149254	3796	5695
1.0	143395	200010	143385	200000
1.0	43174	61646	43161	61625
1.0	32485	46205	32421	46136
1.0	184027	255987	153231	213553
1.0	56359	80432	7287	10863
1.0	197925	275155	161037	224580
1.0	12522	18103	12491	18072
0.9743589743589743	176957	246238	176952	246233
0.9230769230769231	118037	164647	54683	77789
1.0	184378	256534	184358	256514
1.0	181604	252170	181575	252141
1.0	123149	171928	110620	154509
1.0	86054	121558	86046	121550
0.9846153846153847	112656	157107	77376	109762
1.0	49760	70992	49758	70989
0.9948717948717949	181828	252529	127963	178600
1.0	228509	316418	228468	316371
1.0	69874	98533	21035	30278
1.0	207657	288243	207588	288158
0.9435897435897436	75986	108059	75984	108057
1.0	247407	343285	165430	230522
1.0	34022	48352	27315	38660
1.0	93641	130978	93603	130933
0.9435897435897436	104659	146341	70348	99343
1.0	172802	240761	27342	38735
1.0	159555	222373	159521	222328
1.0	217891	302941	56042	79910
1.0	43141	61581	1898	2776
1.0	110806	154750	110804	154746
1.0	128696	179584	128686	179574
1.0	149087	207867	11756	17031
0.9487179487179487	179143	248942	179099	248898
1.0	167684	233633	11544	16719
1.0	80137	113885	80134	113882
1.0	15593	22566	15581	22554
1.0	165455	230550	3620	5411
1.0	161376	224949	552	650
1.0	43720	62290	43637	62207
1.0	131696	183801	36542	52476
1.0	195807	272107	74908	106560
1.0	165639	230757	165372	230463
0.9435897435897436	152283	212286	102056	142642
1.0	216272	300813	9661	14122
1.0	79976	113665	79921	113600
1.0	247398	343275	165636	230753
0.9333333333333333	226403	313781	142059	198223
1.0	206092	286046	206013	285962
1.0	112649	157091	107318	149962
0.9538461538461539	136205	189992	31269	44654
0.9128205128205128	116019	161767	115935	161683
0.9538461538461539	227743	315450	227735	315442
1.0	201082	279418	200958	279292
1.0	226903	314503	226883	314482
0.9025641025641026	167189	232957	37465	53778
1.0	96559	134696	75253	107133
1.0	140311	195791	9636	14097
1.0	168118	234198	168025	234100
1.0	216050	300447	216027	300424
1.0	123174	171953	110645	154535
1.0	165091	230042	165077	230028
1.0	224462	311469	224450	311448
0.9948717948717949	295	296	268	269
1.0	211235	293405	33833	48071
1.0	87804	123956	87753	123904
1.0	57826	82252	57748	82174
1.0	180950	251401	30613	43596
1.0	43721	62291	43657	62227
1.0	131197	183110	36551	52485
1.0	69737	98278	69716	98255
1.0	46057	65762	16261	23444
0.9794871794871794	108290	151373	54422	77348
1.0	184041	256053	46057	65762
1.0	139246	193985	95695	133567
1.0	222228	308557	16265	23457
0.9435897435897436	15594	22567	15591	22564
1.0	12884	18582	12840	18522
1.0	80498	114359	80482	114343
1.0	214245	297863	50240	71635
1.0	165193	230144	165048	229999
1.0	90425	127082	90411	127068
0.9743589743589743	201684	280120	198380	275701
1.0	98661	137879	98638	137853
0.9641025641025641	172016	239665	46450	66574
0.9333333333333333	161191	224749	123035	171809
1.0	158077	220555	144252	201137
1.0	20166	29175	20149	29158
1.0	228918	316979	216249	300763
1.0	247878	343993	222023	308256
1.0	69240	97581	22564	32460
1.0	227121	314739	227085	314702
1.0	180760	251058	180759	251057
1.0	50928	72414	8239	12182
1.0	9914	14440	9895	14420
1.0	244445	339254	201275	279637
0.9179487179487179	60308	85855	60258	85805
1.0	46432	66524	46024	65683
1.0	94864	132529	94775	132439
1.0	216237	300737	156562	218485
1.0	214607	298466	214572	298426
1.0	98299	137284	98297	137282
1.0	245827	341326	205668	285511
1.0	128732	179620	128644	179529
1.0	200811	279140	200746	279073
1.0	65833	93172	65806	93109
1.0	234953	326255	81831	116238
0.9538461538461539	156300	218081	130573	182211
1.0	18509	26886	18478	26854
1.0	158441	221032	158420	221006
1.0	220918	306986	206394	286419
1.0	121135	168978	7250	10765
1.0	197130	273971	134645	187883
0.9641025641025641	118246	164875	118166	164788
1.0	210586	292376	210242	292006
1.0	46879	67073	46822	67009
1.0	115722	161357	115684	161318
1.0	98752	138014	32025	45646
1.0	114009	159244	113982	159217
1.0	11233	16150	11172	16084
1.0	185081	257380	161	162
1.0	105790	147845	9513	13964
1.0	144863	201914	144700	201744
0.9230769230769231	217515	302307	172838	240800
0.9384615384615385	70348	99343	66584	94201
1.0	184269	256413	102195	142797
0.9282051282051282	247934	344128	25477	36345
0.9230769230769231	217515	302307	172844	240807
1.0	243942	338645	33829	48067
1.0	216207	300671	30426	43340
0.9230769230769231	69852	98496	32085	45708
1.0	230083	318545	227424	315098
1.0	161131	224679	160999	224535
0.9179487179487179	193545	269067	7258	10781
1.0	30222	42977	29941	42659
1.0	93172	130404	93168	130399
1.0	105987	148117	105928	148058
1.0	170310	237314	170271	237273
1.0	232482	322284	232324	322121
0.9538461538461539	221803	308024	74898	106531
1.0	88098	124314	87979	124190
1.0	171483	238933	124315	173418
1.0	193482	269004	26498	37668
0.9846153846153847	165650	230792	112675	157153
1.0	89566	126087	89525	126043
1.0	175788	244808	175734	244754
1.0	39464	56296	32011	45632
0.8923076923076924	75146	107003	7263	10790
1.0	47450	67859	14005	20177
1.0	140687	196346	46449	66571
1.0	11235	16152	11104	16014
1.0	46672	66854	32872	46679
1.0	148197	206466	74479	105901
1.0	105987	148117	105942	148072
1.0	155379	216662	11613	16852
1.0	123023	171792	50480	71883
1.0	27747	39583	17767	25783
1.0	218254	303383	218249	303376
1.0	139286	194111	120463	167987
1.0	240104	333116	240094	333105
1.0	102985	143927	102982	143924
1.0	65288	92487	65286	92485
1.0	207326	287869	165391	230483
1.0	152335	212349	152317	212328
1.0	184243	256386	125254	174700
1.0	104711	146393	66639	94278
1.0	125254	174700	13553	19545
1.0	125286	174785	27345	38742
1.0	135904	189482	135898	189476
1.0	209692	291119	209686	291113
0.9025641025641026	211528	293834	140779	196464
1.0	12883	18581	12816	18497
0.9282051282051282	113564	158474	93774	131120
1.0	137915	192284	137887	192255
1.0	164474	229190	164472	229188
1.0	46585	66767	29519	41875
0.9282051282051282	203412	282431	137679	191988
1.0	163012	227331	163010	227329
1.0	32132	45756	25203	35880
1.0	222855	309351	222651	309127
0.9641025641025641	235189	326501	15750	22755
1.0	240638	333936	105784	147835
1.0	211854	294345	211842	294333
1.0	230811	319554	104379	146014
1.0	226350	313678	226337	313665
1.0	239938	332875	181284	251803
1.0	45573	65054	21042	30291
1.0	144109	200963	107319	149964
0.9076923076923077	165001	229926	164988	229913
1.0	249536	346449	249336	346244
1.0	199704	277378	29395	41740
0.8923076923076924	212174	294832	207533	288097
0.9538461538461539	92910	130057	92553	129689
1.0	163299	227680	163250	227631
1.0	114049	159284	114034	159269
1.0	105784	147835	95425	133219
1.0	91052	127805	47502	67911
1.0	123030	171803	24552	34984
0.8974358974358975	145742	203091	31989	45610
1.0	102979	143921	102968	143910
1.0	94863	132528	94749	132412
0.8974358974358975	10537	15293	10527	15283
1.0	227424	315098	92325	129461
1.0	235787	327580	230258	318775
1.0	6199	9036	6169	9006
1.0	224386	311382	224377	311373
1.0	180209	250327	180082	250191
1.0	9272	13659	5504	8090
1.0	125287	174786	27346	38743
1.0	6199	9036	6156	8992
1.0	111473	155635	111457	155619
1.0	44674	63752	44610	63688
1.0	130538	182160	130514	182136
1.0	100304	140140	100278	140109
1.0	238000	330290	87651	123783
0.8974358974358975	149093	207874	73181	104219
1.0	112642	157078	106869	149316
1.0	85473	120829	85252	120590
1.0	90085	126712	89932	126552
1.0	228259	316121	141690	197760
1.0	6199	9036	6152	8988
0.9230769230769231	151665	211351	149093	207874
0.9487179487179487	178812	248512	13339	19210
1.0	233646	323767	29407	41752
1.0	235192	326508	207581	288148
1.0	165451	230543	21475	30900
0.9333333333333333	90085	126712	89927	126547
1.0	124790	174124	55403	78881
1.0	235192	326508	21035	30278
1.0	7861	11689	7830	11658
1.0	184265	256409	156403	218217
1.0	8166	12099	8158	12091
1.0	175993	245084	175967	245058
0.9384615384615385	143355	199968	2027	2954
0.958974358974359	114395	159661	40465	57729
1.0	128806	179694	128717	179605
1.0	92874	130010	7317	10955
1.0	222725	309203	222660	309136
0.9846153846153847	192206	267311	3426	5136
0.9230769230769231	69852	98496	32044	45666
0.9794871794871794	248728	345282	128042	178704
1.0	44061	62854	3614	5402
1.0	103949	145341	103892	145264
1.0	133691	186473	133676	186458
1.0	144275	201160	44151	62946
0.8923076923076924	220914	306982	151363	211028
1.0	216501	301057	216453	300998
1.0	243906	338595	211287	293466
1.0	212425	295152	212348	295075
1.0	136232	190027	3374	5038
1.0	119420	166568	119419	166567
1.0	59115	84209	59109	84203
1.0	30222	42977	29997	42729
1.0	133964	186917	133952	186904
1.0	171960	239605	83948	118822
1.0	180110	250219	144778	201829
0.958974358974359	163919	228473	20485	29559
1.0	169495	236297	103049	143997
1.0	69203	97544	22549	32445
1.0	157345	219619	157341	219615
1.0	137691	192000	137669	191978
1.0	220851	306904	84144	119029
1.0	74153	105407	74101	105345
1.0	205012	284570	113423	158311
1.0	244267	339005	66101	93516
0.9641025641025641	95426	133229	27341	38732
1.0	224202	311197	120739	168494
0.9076923076923077	181828	252529	113426	158314
1.0	202901	281737	202893	281729
1.0	189994	263856	183592	255263
1.0	74153	105407	74112	105356
1.0	32132	45756	25273	35964
1.0	206241	286225	206226	286188
1.0	50613	72023	50369	71771
1.0	130538	182160	130531	182153
1.0	194336	270138	194334	270136
0.8974358974358975	239160	331831	209495	290869
1.0	25140	35817	25086	35760
1.0	47606	68015	9547	14003
1.0	84157	119042	84074	118954
1.0	61233	87219	61227	87213
1.0	84157	119042	84077	118957
0.9846153846153847	127273	177597	87633	123765
1.0	131149	183060	36540	52474
1.0	123846	172690	112641	157076
1.0	124108	173112	124104	173106
1.0	11298	16298	9666	14127
1.0	171962	239608	27337	38720
